Date,Tweet
15-11-22 23:16,b'not bartisse talking back to a MEXICAN mom... and nancy defending bartisse omg. do i like mexican people???'
15-11-22 23:15,"b'""I love them people that talk that Mexican""-Uncle Vic'"
15-11-22 23:14,b'Every time someone asks me what I\xe2\x80\x99m mixed with I still say black and Mexican as if Mexican is a race but ngl most people don\xe2\x80\x99t even know the difference so it doesn\xe2\x80\x99t matter https://t.co/I8wbIOjbkZ'
15-11-22 23:07,"b'@minhteaspice Yes, and Mexicans need to understand that the Mexican entertainment industry\xe2\x80\x99s choice to do that hurts Mexico in the long term. The white people they are trying to accommodate to are the same people that would never accept Mexicans.'"
15-11-22 23:04,"b'@RSBNetwork \xe2\x80\x9cThey are not our friend, believe me,\xe2\x80\x9d he said, before disparaging Mexican immigrants: \xe2\x80\x9cThey\xe2\x80\x99re bringing drugs. They\xe2\x80\x99re bringing crime. They\xe2\x80\x99re rapists. And some, I assume, are good people.\xe2\x80\x9d  Donald Trump'"
15-11-22 23:04,"b'@RSBNetwork \xe2\x80\x9cThey are not our friend, believe me,\xe2\x80\x9d he said, before disparaging Mexican immigrants: \xe2\x80\x9cThey\xe2\x80\x99re bringing drugs. They\xe2\x80\x99re bringing crime. They\xe2\x80\x99re rapists. And some, I assume, are good people.\xe2\x80\x9d  Donald Trump'"
15-11-22 23:04,b'@marquess_desist @disclosetv Mexican people do have ancestral land.  Its called mexico.'
15-11-22 23:03,"b'@RSBNetwork \xe2\x80\x9cThey are not our friend, believe me,\xe2\x80\x9d he said, before disparaging Mexican immigrants: \xe2\x80\x9cThey\xe2\x80\x99re bringing drugs. They\xe2\x80\x99re bringing crime. They\xe2\x80\x99re rapists. And some, I assume, are good people.\xe2\x80\x9d  Donald Trump'"
15-11-22 23:03,"b'@RSBNetwork \xe2\x80\x9cThey are not our friend, believe me,\xe2\x80\x9d he said, before disparaging Mexican immigrants: \xe2\x80\x9cThey\xe2\x80\x99re bringing drugs. They\xe2\x80\x99re bringing crime. They\xe2\x80\x99re rapists. And some, I assume, are good people.\xe2\x80\x9d  Donald Trump'"
15-11-22 23:03,"b'@LizWillis_ @RSBNetwork @brianglenntv \xe2\x80\x9cThey are not our friend, believe me,\xe2\x80\x9d he said, before disparaging Mexican immigrants: \xe2\x80\x9cThey\xe2\x80\x99re bringing drugs. They\xe2\x80\x99re bringing crime. They\xe2\x80\x99re rapists. And some, I assume, are good people.\xe2\x80\x9d  Donald Trump'"
15-11-22 23:03,"b'@RSBNetwork \xe2\x80\x9cThey are not our friend, believe me,\xe2\x80\x9d he said, before disparaging Mexican immigrants: \xe2\x80\x9cThey\xe2\x80\x99re bringing drugs. They\xe2\x80\x99re bringing crime. They\xe2\x80\x99re rapists. And some, I assume, are good people.\xe2\x80\x9d  Donald Trump'"
15-11-22 23:02,"b'@RSBNetwork \xe2\x80\x9cThey are not our friend, believe me,\xe2\x80\x9d he said, before disparaging Mexican immigrants: \xe2\x80\x9cThey\xe2\x80\x99re bringing drugs. They\xe2\x80\x99re bringing crime. They\xe2\x80\x99re rapists. And some, I assume, are good people.\xe2\x80\x9d  Donald Trump'"
15-11-22 23:02,"b'@gracesaldanaa @RSBNetwork \xe2\x80\x9cThey are not our friend, believe me,\xe2\x80\x9d he said, before disparaging Mexican immigrants: \xe2\x80\x9cThey\xe2\x80\x99re bringing drugs. They\xe2\x80\x99re bringing crime. They\xe2\x80\x99re rapists. And some, I assume, are good people.\xe2\x80\x9d  Donald Trump'"
15-11-22 23:02,"b'@brianglenntv @RSBNetwork \xe2\x80\x9cThey are not our friend, believe me,\xe2\x80\x9d he said, before disparaging Mexican immigrants: \xe2\x80\x9cThey\xe2\x80\x99re bringing drugs. They\xe2\x80\x99re bringing crime. They\xe2\x80\x99re rapists. And some, I assume, are good people.\xe2\x80\x9d  Donald Trump'"
15-11-22 23:01,"b'@brianglenntv @RSBNetwork \xe2\x80\x9cThey are not our friend, believe me,\xe2\x80\x9d he said, before disparaging Mexican immigrants: \xe2\x80\x9cThey\xe2\x80\x99re bringing drugs. They\xe2\x80\x99re bringing crime. They\xe2\x80\x99re rapists. And some, I assume, are good people.\xe2\x80\x9d  Donald Trump'"
15-11-22 23:01,"b'@RSBNetwork \xe2\x80\x9cThey are not our friend, believe me,\xe2\x80\x9d he said, before disparaging Mexican immigrants: \xe2\x80\x9cThey\xe2\x80\x99re bringing drugs. They\xe2\x80\x99re bringing crime. They\xe2\x80\x99re rapists. And some, I assume, are good people.\xe2\x80\x9d  Donald Trump'"
15-11-22 23:01,"b'@RSBNetwork \xe2\x80\x9cThey are not our friend, believe me,\xe2\x80\x9d he said, before disparaging Mexican immigrants: \xe2\x80\x9cThey\xe2\x80\x99re bringing drugs. They\xe2\x80\x99re bringing crime. They\xe2\x80\x99re rapists. And some, I assume, are good people.\xe2\x80\x9d  Donald Trump'"
15-11-22 22:58,"b""There's a lot more in Brown and Blue, and with Borders of Violence and Justice I hope to provide a full account of Mexican-origin people's interactions with law enforcement. My hope in doing so is that my words might have some small impact on policing problems we see today. 21/1"""
15-11-22 22:54,b'It\xe2\x80\x99s the same people fighting for Marilyn Monroe to be mexican that deny an actual Kenyan-Mexican actress born in Mexico to be Mexican\xe2\x80\xa6 hmm curious. https://t.co/3evaR0sgxd'
15-11-22 22:53,"b""@mayfirst @mediajustice @AbdulhadiRabab @Google @AbdulhadiRabab: I invite people to look into the #DropTheADL campaign, and demands to end #DeadlyExchange militarized trainings between US police, as well as the Pegasus spyware related to #Ayotzinapa Mexican students' and #JamalKhashoggi's disappearances"""
15-11-22 22:52,b'@victorortega03 @ExplicitFanBase @KavorkianDoctor @StunningAmazon @SoSlime282 @KohriAmari You saying you would\xe2\x80\x99ve voted for trump tells everybody what they needed to know. Just because you\xe2\x80\x99ve never personally experienced racial prejudice and discrimination from Mexican people to your face don\xe2\x80\x99t mean it doesn\xe2\x80\x99t happen'
15-11-22 22:49,"b""i have a question is it rude/offensive for a white person to speak in limited Spanish to waiters at a Mexican restaurant? (as in mexican food but located in the US) I don't do it personally but i know some people who do"""
15-11-22 22:47,"b'Literally Mexicans , blacks and I believe Asians but forsure Mexican and blacks people have the hardest time in life . Mexicans can\xe2\x80\x99t even come to mfkn America without getting a damn resident card and thennnnn they get called fucking aliens ?????'"
15-11-22 22:40,"b'Frida was the most beloved Mexican of our time, but it was a shared love: she represented all rescue dogs who save saved countless people in Mexico and beyond. Those dogs are normally anonymous, but Frida gave them a name and a face. https://t.co/ptEgWgLqNS'"
15-11-22 22:27,"b'@magandyETH @SrPetersETH This pass was made by a mexican inspired by another Mexican (@D4RNT_ ) and at best makes fun of how bad white people make tacos. The symbol of the Lady of Guadalupe is considered a blessing and wishing things good luck. Also it is my person project, not a GHNFTS project'"
15-11-22 22:27,"b""When people think of good writing  they imagine The godfather or something. \nBut I'd say Vecinos has such a great writing. \nHow they are able to land almost every joke is amazing. \nYeah, this I what I studied, a Mexican comedy show that Americans wouldn't understand lol"""
15-11-22 22:26,"b'Not a single lie told. This is an absolute issue within our culture. And to be clear, for those who say \xe2\x80\x9cour Mexican culture wasn\xe2\x80\x99t represented\xe2\x80\x9d educated  yourself, They were representing the Mayan people of our land. Pendejos.\nLike they said below: Drag them Agua Papi! \xf0\x9f\x98\xa4 https://t.co/aaC8O86UzL'"
15-11-22 22:25,"b'@seanwoodguy @TopoRollin @bobpockrass @JoeGibbsRacing The public has an interest in knowing how many people are OD\xe2\x80\x99ing, succumbing to covid vaccines, dying in Mexican standoffs, etc.'"
15-11-22 22:21,"b'According to Mexican authorities, Frida helped locate and save 55 people  covered by rubble in Mexico City in the wake of the 2017 earthquake. She also assisted rescue efforts in Ecuador and Haiti. https://t.co/nuNxC1IwSe'"
15-11-22 22:21,"b'@MarkEOrtega The Latin newspaper knows few things about Jewish people but they sure know about boxing and Arum is one of the largest fish in the pond for a loooong time. De la hoya is right, it would be hard for an old senile Jewish guy to have a Mexican from east la so this thing'"
15-11-22 22:20,"b'@SoSlime282 @KohriAmari Most of my friends are Mexican and my girl happens to be too. That Mexicans ""don\'t like black people"" is a false narrative. A lot of Latin countries do have some issues with colorism, but that\'s EVERYWHERE, including the motherland where everyone\'s black. Firsthand experience btw'"
15-11-22 22:17,"b""@dog_rates hey, today this absolute legend crossed the rainbow bridge. She was one of the Mexican Navy's rescue dogs that helped locate people under debris after the 2017 earthquake in Mexico City. Frida aka Marina-chan. https://t.co/yqwHe4b6qX"""
15-11-22 22:14,"b'@JoeBiden So Biden have you seen the Mexican drug video, if not I think you should, every death happening from fentanyl coming across the southern border are your fault. You should be ashamed of yourself doing nothing and letting these people die, Do Something.'"
15-11-22 22:12,b'@ava880_ @wickedlust1989 @CartmenTony @DailyLoud We do actually. A lot of us fled slavery to move West. All of my family is Mexican Native and Black. Almost all of the Black people who have been in Oregon for over  3 generations are the same. My family left slavery almost 100 years before abolishment'
15-11-22 22:05,"b""@pW12940638 @PokePunk27 @cjrottey @amyfromatown @GregAbbott_TX Thats not what a straw man is. And we aren't talking about the Mexican goverment we are talking about how a show of force won't do jack shit other then get innocent people killed. Bevause Mexico has tired and do you know what ends up happening? They lose."""
15-11-22 22:05,b'Al &amp; Bea\xe2\x80\x99s Mexican Food; people literally come for this type of burrito. I\xe2\x80\x99m shocked.'
15-11-22 22:03,b'@ShiinaBR El Ded is a mexican streamer people'
15-11-22 22:00,b'i\xe2\x80\x99m telling y\xe2\x80\x99all most latin american people don\xe2\x80\x99t actually care. artists from spain have always been integrated into our latin music and culture just bc we\xe2\x80\x99re all so mixed. most people in mexico have more spanish blood in them than native mexican blood. https://t.co/0eo1EqrZnZ'
15-11-22 21:55,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
15-11-22 21:52,"b'@HellTypical @bara_moe_bitch There are black people that are from Mexico \xf0\x9f\x98\xad\nThe most common race in mexico it\'s the mix between white and indigenous, but ""Mexican"" it\'s not a race'"
15-11-22 21:50,"b""Half the people saying she's not Mexican weren't even born in Mexico \xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80 https://t.co/N0qCE5TZXn"""
15-11-22 21:49,"b'Mexicans claiming Namor as \xe2\x80\x9cMexican representation\xe2\x80\x9d while being racist to indigenous people in their country,,,,, https:\xe2\x80\xa6'"
15-11-22 21:47,b'opinions/thoughts on the world latinx \n(mexican people only pls)'
15-11-22 21:43,"b'People fail to realize that the world order is basically Mexican standoff with nukes eventually somebody will twitch and fire until then you have no control and even then you have no control so chill, have fun and fuck all tyrants.'"
15-11-22 21:42,b'@Wnka___ @iCantOllie @John_Schmidy @ryonwii @lola_bluu @DailyLoud What excuses am I making for myself due to yt people??? Ain\xe2\x80\x99t no yt man stopping me from what I want to accomplish. I\xe2\x80\x99m just pointing out the atrocities done by yt people\xe2\x80\xa6 you should know for a fact that colonization isn\xe2\x80\x99t in the Mexican culture  and sure ads he\xe2\x80\x99ll not African'
15-11-22 21:36,"b'@GregAbbott_TX Yes. I know. Oh i bet they are. Fucking cartels contribute more to the GOODNESS of people than the government and particularly guys like the Abbott... Right? The ""Mexican"" cartels. Not the Texas white boy cartel exactly..'"
15-11-22 21:35,"b""@ArchieQuichePie Being black, Mexican, Asian, Jewish or if you speak with a foreign accent, or another language, you are an inferior race.\nI was in a store speaking Romanian on the phone with a friend's mother, my husband tugged my sleeve &amp; said... people are looking at you angry, speak English."""
15-11-22 21:35,"b""i... i'm having an issue with the fact that this man is putting rum in a mexican sweet; i'm not sure if people from the UK are aware that the dominican republic is not in mexico"""
15-11-22 21:28,"b'1. The movie is riddled with Mexican songs &amp; themes.\n\n2. Namor came pointing the gun, killed the Queen, waged war, and damn near killed Shuri. He had all the smoke for black people and was still conniving at the end, still wanting to wage war.\n\n#MinorityCoalitionPanther https://t.co/87QGoyzyM1'"
15-11-22 21:25,"b'@asupike @GregAbbott_TX What a racist and stupid comment, simply because they speak Spanish doesn\xe2\x80\x99t mean they are all Mexican. There are people crossing with nationalities from central and South America and other countries.'"
15-11-22 21:15,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
15-11-22 21:12,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
15-11-22 21:12,b'The first brand I remember hit around 2000 when the Cookinh Light magazine people started adding canned black beans to \xe2\x80\x9cMexican\xe2\x80\x9d casseroles'
15-11-22 21:12,"b""@MikeBaggz Shuri sparing the life of the Indigenous Mayan* (not Mexican) mutant was foreshadowed when M'Baku said that Namor was considered a God to his people. Killing him would have resulted in endless war. Also, the two nations becoming allies against colonialist nations was the point."""
15-11-22 21:05,"b'@NxlAnglo For the English *people*, sure. But can we keep the Mexican birds? The tacos too. These are the terms. https://t.co/TrL23edh5g'"
15-11-22 21:04,"b'My greatest learning from this tweet is that irrespective of where you are in the world, from Black to Armenian to Indian to Mexican, every community seems to have a version of this. People hate leaving, period. I blame traffic https://t.co/h7FNYC2oR8'"
15-11-22 21:02,"b'@ESPNF1 @elonmusk a big favor for all latinamerica F1 fans... please buy @redbullracing, then fire @Max33Verstappen and Helmut Marko... we will really appreciate it sir... in change we can give you lithium which is property of all mexican people. \xf0\x9f\x98\x83\xf0\x9f\x98\x83'"
15-11-22 20:58,"b'My friend, Carlos in Mexican Space Agency\xe2\x80\x99s article.  \nSpace Technology for The People by @KarlozDuarte https://t.co/JVRYntZgTN'"
15-11-22 20:54,b'@benprivtwt Please tell my you\xe2\x80\x99ve gone round saying Sergio Perez to random Mexican people. My dad did that with Diogo Jota in Portugal'
15-11-22 20:52,b'@Jaona_83 some people think im mexican'
15-11-22 20:49,b'@RossKneeDeep I read about a hosp in TX where 90% of babies are born to Mexican immigrants &amp; Repubs were going nuts. I worked 7 yrs in NJ maternity ward where 90% of babies were born to Hacidic Jewish families 100% on Medicaid. People are clueless. We should all have universal healthcare.'
15-11-22 20:49,"b'@Kettu_O19 Pretty sure the meme is ironic, which makes it worse imo, but there are people that will unironically avoid anime prior to a certain year.'"
15-11-22 20:49,"b'The people you see at a Quest Diagnostics clinic... Old white man in a MAGA hat walked in, saw 2 Mexican, decided to wait outside. Ok bitch, be cold.\nAlso two women walked in, one said \xe2\x80\x9cit\xe2\x80\x99s a good thing I\xe2\x80\x99m here, I suffer from too much swag disease\xe2\x80\x9d with an ugly fit.'"
15-11-22 20:46,"b'@RobertClarke_WM In 1983, had to leave office on North Belt at 10:30 am to get a table at The Cadillac Bar for lunch with Minro, Charter and TCR people while looking forward to the Mexican Flag ""drink off"" challenge with Chrysen Trading and oil brokers ""Goose Gosser"" and ""Fish"" Rebentish #OOTT'"
15-11-22 20:43,b'@Afly_1804 @callmekochav @FittyAfAndBeatz \xf0\x9f\xa4\xa3 yeah people always think that I just don\xe2\x80\x99t take offense no more. My mom black and dad Mexican.'
15-11-22 20:40,"b'@cherryschnap @MonsivaisAl So you think the average Mexican living in Mexico does? You think Mexicans live among the the indigenous people up in the sierra mixteca or up in the sierra madre along side the tarahumara tribe?  No, the live in Guadalajara, Mexico city and other cities'"
15-11-22 20:33,b'@BigpapaSol18 Big fat \xf0\x9f\x8d\x91 stynky mexican troll\xe2\x80\xa6Why blocking people and talking about them? Lol why dont u face us face to face? https://t.co/tfC8N8pXph'
15-11-22 20:33,b'@ziannay I have a lot of people tell me I look Armenian and are shocked when I tell them I\xe2\x80\x99m Mexican \xf0\x9f\x98\x82\xf0\x9f\x98\x82 I wonder what it is.'
15-11-22 20:33,b'@DFuddrucker Wikipedia\n\nXicanx is an English-language gender-neutral neologism and identity referring to people of Mexican and Latin American descent in the United States'
15-11-22 20:31,"b'@Cyzorstudio Please read what i said again. Just cuz you\xe2\x80\x99re black and youre born in Africa , it does NOT mean you\xe2\x80\x99re Afro Mexican. The Afro Mexicans are a specific group of people . If your fam ain\xe2\x80\x99t arrive in Mexico  during colonialism, you\xe2\x80\x99re NOT Afro Mexican.'"
15-11-22 20:30,"b'@Cyzorstudio There\xe2\x80\x99s literally a group of people known as Afro Mexicans. They\xe2\x80\x99ve been there for hundreds of years. Just existing as a black person in Mexico does not make you Afro Mexican . Lupita knows this, which is why she says she\xe2\x80\x99s \xe2\x80\x9cKenyan Mexican\xe2\x80\x9d. Afro Mexican is NOT a nationality'"
15-11-22 20:23,b'@JoshT1776 United we stand divided we fall. Boycott news spread unity not gay v straight black v white v native v Mexican Catholic v Jewish v prodestant we can all be a people'
15-11-22 20:22,"b'@Hazardx88 @Soundsaboutrig4 @GregAbbott_TX They wear uniforms, chop people up into pieces or hang them from bridges, carry 50 cal machine guns on top of their armored plated vehicles. Beat the Mexican Federal Government in a fire fight. Sounds like terrorists to me.'"
15-11-22 20:17,"b""@Terrell08085021 @DailyLoud You're a tourist Mexican authority spend more money and resources defending people like you instead of the rancher getting fked for not storing kilos."""
15-11-22 20:16,b'@RonchettiStan Imagine if two Mexican missiles killed two people in El Paso. What would you want to do? Give up all of Texas?'
15-11-22 20:10,"b'@Jim_Jordan What changed, you ask? Biden and his admin in cooperation with Mexican authorities have managed to intercept almost four times the number of people attempting to cross our border than Trump did. \nThat\xe2\x80\x99s what changed, Gym.  We dumped trump for competent leadership! https://t.co/1qvGK9Z24Q'"
15-11-22 20:09,"b'The colorism in the Mexican shows and movie business is so blatant. As bad, if not worse than in the US now. I remember growing up watching novelas with my fam, side characters like maids, gardeners, etc. were always darker skinned and indigenous looking people https://t.co/rsyucnXk7q'"
15-11-22 20:02,"b'Unhoused man I chatted with today: \xe2\x80\x9cEveryone was at the club. Black people tryna be Mexican, Mexican people tryna be Black, and White people tryna be both\xe2\x80\x9d'"
15-11-22 20:01,"b'@MonsivaisAl super agree with what tenoch said, if you look up on youtube ANY chapter of la rosa de guadalupe (a very famous tv series in mexico) you will see the lack of dark skinned people, or any telenovela, it could make you think that most of mexican people are white'"
15-11-22 19:59,"b""@AidanRidling @cathy_goodge @GregAbbott_TX It's not just a river or a border. The Mexican Drug cartel has scared the police into non-existence down there.  Mexico's own police force can't even combat the cartel.   So in terms, there are a bunch of REALLY bad people at the Mexico border and they're doing bad things."""
15-11-22 19:55,b'@coggser @mtaibbi Regular people loose their job in this game. Like the Mexican truck driver who was accused of making the okay sign. \n\nCelebrities just get status as the current person to negatively obsess over. The blacklisted celebs in the red scare continued their careers.'
15-11-22 19:54,"b'@GossipInformer I feel like a lot of people sleep on it, no idea why. Mexican Dynasties was also a good one, but was cancelled \xf0\x9f\x98\xa2.'"
15-11-22 19:51,b'@jtfdenver @GregAbbott_TX Clearly the people of TX have nothing to worry about \xf0\x9f\xa4\xaf\xf0\x9f\xa4\xaf\n\nhttps://t.co/YJ3kkWuvqz'
15-11-22 19:51,"b'@RossKneeDeep Native Californian perspective. They are my friends, my neighbors, my family, my lovers, the people I grew up with the people I am friends with to this day. They work hard. They do the work Americans will not. I love my chosen Mexican American family'"
15-11-22 19:50,b'@Mikey_Mac87 @LegionHoops @andscape The millions the other way are A) not all mexican B) almost certainly not from Mexico City. So not sure what Point you think you are making. Mexico is a country of 180 million people. There are places that are poor an unappealing and then there is Mexico City'
15-11-22 19:45,"b'@cupTWOst As a Filipino, I get mistaken for viet or mexican and it sucks bc sometimes people go \xe2\x80\x9coh you\xe2\x80\x99re a mexican asian\xe2\x80\x9d\n\nLike WHAT DOES THAT MEAN????'"
15-11-22 19:42,"b'@ehm_epiphyte @chubakaflocka7 @QueenAwakened I understand (as a Mexican, white people for me are deeply unaware of their damaging ignorance caused by their privileged) BUT honestly her book helped me. So instead what we need is stop seeing someone as a \xe2\x80\x9csuperior leader\xe2\x80\x9d and understand they are just as imperfect as everyone'"
15-11-22 19:40,b'@finding_jxff @K1LL47_ @JJ08061874 @KohriAmari I know for a fact many ignorant black Americans who need to check themselves as well. Growing up I heard the most disgusting racial profiling &amp; slurs come from my own fellow black people. I always got mistaken for a Mexican until they met my mom or after I started talking.'
15-11-22 19:40,b'@MonsivaisAl How do I get to Mexican Twitter? Seriously \xf0\x9f\x98\x86 do I have to following a whole bunch of people then I will start getting feed that content?'
15-11-22 19:39,"b'@MonsivaisAl Well this unusually white Mexican (like, even for tv) is here to fangirl* out. \n\nBut yeah, Mexico is weird like that. Black people from elsewhere? Cool. Kinda brown Mexican? You can expect to deal with some shit. Full on indigenous? Our track record with them is... Not great.'"
15-11-22 19:33,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
15-11-22 19:32,"b'Mexican drug cartels make about USD12-20 billion in profits in the USA.This is a country with coast guard,FBI and CIA etc.This shows that the drug issues have BIG PEOPLE involved in it. @TheLifeZoomer'"
15-11-22 19:30,"b""keelers turned off comments, lol, but id just like to remind anyone patrolling the quote tweets that indigenous tribes did not follow the borderlines drawn by white people/europeans. indigi mexicans ARE NATIVE and claiming that she isnt native bc 'shes mexican' is stupid https://t.co/fsAFd4lRzQ"""
15-11-22 19:28,b'@FlyLikeJv2 People say I look Mexican so I might be with this move https://t.co/NvPq4TcvCj'
15-11-22 19:24,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
15-11-22 19:21,"b""People keep downplaying the importance of H-2 programs because the employers typically hire Mexicans and rarely hire people from other countries...but I think that's really weird thing to obsess over when Mexican crossings are still a large percentage."""
15-11-22 19:19,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
15-11-22 19:17,"b'@dwnwkonkistador @thotlandiaprin @minhteaspice Yes, I noticed that. I know enough to see it\xe2\x80\x99s not an accurate depiction of Mexican people. It upset me that I watched as long as I did. Now I avoid the channels altogether. I no longer tune in for news or soccer either.'"
15-11-22 19:13,"b""@Tom_Zizzo @RepTroyNehls Maybe you should buy American made instead of Mexican made.\nHere's a bit of advise from the 70s. \nHungry? Out of work? Eat your Toyota! Wake up people."""
15-11-22 19:13,b'@rwbofrench @Liz46261973 @PaolaVela2 @GregAbbott_TX @GOP The Mexican president committed 1.5B to join US efforts on border security. Trump built shoddy sections of a wall that people scaled or knocked over in a few days. Trump is a fraud and clearly so are you. So sadly misinformed and brainwashed. I hope your kids escape your hell.'
15-11-22 19:12,"b'@ioangrillo @McDonnellRoss I am Mexican , 72 years old , born and raised here in the city .  Before 2016! Mexico \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd was our Mexico , safe, people nice , poor or rich were friends, and after trump was elected a depressing Mexico woke up.  Fentanilo!!! reaction: kill woman who isn\xe2\x80\x99t willing to have sex.'"
15-11-22 19:12,b'This is a great insight into the LA Mexican culture and for alot of different people living in LA \n#TheRealOnes \n\nhttps://t.co/RXDSDy8b9Z'
15-11-22 19:09,"b""@LegionHoops @andscape Ain't no Mexican people going to see no Basketball they need a MLB team instead"""
15-11-22 19:08,"b""@DfyGrvtAlwys I agree! Let people tell you their own story, right? I once met a guy who looked exactly like a 100% White man I know. So much so, he was a stand-in for said white guy while we blocked scenes. In conversation, I found out he's 100% Mexican thru generations! You just never know!"""
15-11-22 19:06,b'Imagine Tenoch at the Mexican airport and people greet him with the Mayan gesture. Culture is beautiful....can be shitty but definitely beautiful.'
15-11-22 19:06,b'@RandyRRQuaid What big promises did he deliver on?  did he build a Mexican paid for wall?  No.  Did he deliver an infrastructure bill?  No.  Did he deliver on ending Obamacare?  No.  Did he fix the deficit?  No.  Did prosecute any of the people you want prosecuted?  No\n\nExactly what did he do?'
15-11-22 19:04,b'@trichbrown @Tommcc642 @NRA Seriously\xe2\x80\xa6 even stating the entire thing doesn\xe2\x80\x99t change a dam thing. It says something very fundamental. People have the right to life!! The Mexican government has taken away that right &amp; look what you get. Those with guns (government and cartels) run the country. Fact.'
15-11-22 19:04,"b'@titorocha209 @shaddaee @LuisRasconJr @DailyLoud Not every mexican living in america is a pocho, but you clearly are one. So deal with it crybaby. Learn the language before you go on calling people fake mexicans'"
15-11-22 19:00,"b""Married 3 times - stepped out on each at least once.\nCalled Mexican's rapist\nCalled white supremacist fine people.\nLied more times than countable \nResort always to calling schoolyard names\nand much much more.\nHow did you do the math and come up with 'character flaws' as the sum? https://t.co/o8N9L2jZOp"""
15-11-22 19:00,"b""There's nothing more special than being able to feed the people of Hampton, which is why we're committed to always serving up the best Mexican cuisine that we can here at Tierra Mia. Swing by today to have a bite of the best! https://t.co/LKfVkjcMmA"""
15-11-22 18:58,"b'@TenochHuerta (who plays Namor in @theblackpanther) talking about the general lack of representation in Mexican films and advertising, \xe2\x80\x9call the people are white.\xe2\x80\x9d https://t.co/tQFbomVgew'"
15-11-22 18:51,b'@Arbys Taco Bell figured out people want the Mexican pizza. When will @Arby\xe2\x80\x99s figure out people want potato cakes?'
15-11-22 18:51,"b'Some records, this one from @StateLibAZ, seemingly provide little info. This one has like 40 words, but says a lot. It tells us the CJ system often listed Mexican people only by nationality, that they did flee to Mexico, and that law officers worked hard to find them. 11 https://t.co/6xCTbSu5za'"
15-11-22 18:50,"b""@John_Sevigny @JesseKellyDC You're wrong.  You don't know the asylum laws. Only people under persecution from their government can and only from adjoining nations.  Meaning Mexican citizens and Canadians in our nations case. \nTake your liberal  progressive thoughts to a socialist nation."""
15-11-22 18:49,b'Mexican guy in Pizza Patron actually pronounced my last name correctly (which most white people fail at) \xf0\x9f\x98\x82\xe2\x99\xa5\xef\xb8\x8f'
15-11-22 18:47,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
15-11-22 18:41,b'So Mexican-origin people were not solely the victims of lynchings; sometimes they helped perpetrate them. And then local people could actually use the mechanisms of the criminal justice system to excuse such violence after the fact. 10/5'
15-11-22 18:38,b'@Psychobillyinkk @zippetey2dah @TattyOne @lagerfelch @Lesso38013409 @AkbarFazel @Mike_Fabricant Yeah. He used a slur for Mexican people and Muskrat hates that kinda thing.'
15-11-22 18:37,b'@Milwaukaholic @seanhannity Human trafficking is a billion dollar business.   Mexican coyotes get paid a lot to bring in people to cross the border. Who pays them? Politicians? Businessmen? Follow the money'
15-11-22 18:36,"b'@erikengheim Hmm cool!\n\nWhat\'s do you guys find interesting about us?\n\nThat we\'re warm people or something?\n\nWhen I visited my cousin\'s school her friends joked I was a ""mexican slav"" lol but I pretty much liked everyone I met there\n\nOnly problem was some food was lacking salt haha'"
15-11-22 18:36,b'thinking about the time someone tried to justify being triggered by mexican people . like this dude said he was triggered by mexicans so i couldnt interact w him i cannot make this up'
15-11-22 18:33,"b""This is a great thread about @HistoryBrian's new book--\n\nBorders of Violence and Justice examines interactions between Mexican-origin people and law enforcement\xe2\x80\x94both legally codified police agencies and extralegal justice\xe2\x80\x94across the U.S. Southwest from the 1830s to the 1930s. https://t.co/C5RL8AGIRu"""
15-11-22 18:28,"b""@TriflesAQuinzel @MMMcTrills @triflesagain It's like a teenage pizza party with a bag of Mexican in the garage and an 8 pa know wine coolers. All while I live in a church and tried to remove myself from the situation. Sometimes people are given too much power and use it in ways that are diabolical and befuddling."""
15-11-22 18:27,"b""@asupike @GregAbbott_TX It's not mexican people they are fighting."""
15-11-22 18:26,"b""@Couglore @taylor4arizona Open borders are a myth: When it comes to people in the country without proper documentation, the majority didn't cross the Mexican border at all. Most of them came to the United States legally \xe2\x80\x94 but then don't leave.\n\nMcCain was a war hero, Trump was a draft-dodging coward. https://t.co/yBnefeCFjr"""
15-11-22 18:25,"b'Mexicans proudly unbracing @Lupita_Nyongo as a child of Mexico, and in all her #BlackGirlMagic  greatness, is a beautiful thing! It shows the true character of the #Mexican people \n\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbe #WakandaForever #VivaMexico #LatinoAmerica'"
15-11-22 18:23,"b""@BiohazarDrew @ttvjordxans Here's the thing let's say you are right. People who want to look at girls and their boobs are never going to watch you. They aren't your target audience. That's like being a Mexican restaurant and mad that a smoke shop opened in the same shopping center."""
15-11-22 18:22,"b'@ObviousRises Why would you even need this? Mexican people are amazing, and Texas is very much their land.'"
