Date,Tweet
17-11-22 5:11,"b'when people talk to me in spanish in public my brain literally shuts down, like sir i\xe2\x80\x99m only half mexican i cannot \xf0\x9f\x98\xad'"
17-11-22 5:02,"b'RIP Frida | Over the course of her career, she was credited with finding at least 41 bodies and a dozen people alive. https://t.co/Hsdl7PtPce'"
17-11-22 4:59,b'@cmclymer And famous Mexican restaurant @therealcasavega who vilified homeless people. Happy to never eat there again. Congrats @KarenBassLA \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89'
17-11-22 4:55,b'@PhxRomero @michaeljknowles Why give the left political talking points to make Trump look like a authoritarian who will kill pot dealers. You want to be tough on fentanyl then kill them on Mexican soil and make Mexico process the damage. I was an opioid addict so I know what it can do to people.'
17-11-22 4:51,b'My god i remember mentioning to this boy that i was mexican &amp; he had the fucking nerve to ask me if i lived in a barrio kill white people fuck your ignorant asses choke on your spit &amp; die'
17-11-22 4:45,"b'@FedUpLostMarine @BassistOld @bennyjohnson Coming from Mexican decent, we don\xe2\x80\x99t care what the fuck they are. They are killing hundreds of people a day with these fucking drugs.'"
17-11-22 4:43,"b""@carlawalworth @BeautyProtector Yes, please! I rarely bake pies, however I would love to work your recipe this holiday season. I'm planning on baking Gingerbread people (cookies) for the neighbors' gifts. Spectrum organic shortening- will buy! Biscochitos, a New Mexican cookie- requires lard."""
17-11-22 4:42,"b'@ScottAdamsSays It\xe2\x80\x99s also probably a huge violation of international law. \n\nEven with coordination with the Mexican government, you\xe2\x80\x99d be killing people without giving them any legal process, which is bad.'"
17-11-22 4:39,"b""@SusanInDelaware @jrpsaki Last I heard, serving your people isn't a crime. Maybe you're mexican."""
17-11-22 4:37,b'@Lewd1sh I live in LA.  Most the people I\xe2\x80\x99ve gotten weed from have been Mexican.  It\xe2\x80\x99s not racist.'
17-11-22 4:34,"b'""What do some people think when they hear your name?"" - Mexican lol https://t.co/wGOyIJ9f0x'"
17-11-22 4:31,b'@aniquilaito @baddy_taa @PopCrave Omg touch grass \xf0\x9f\x92\x80\n\nAn animated Mexican bratz doll being a little darker than her real life counterpart isn\xe2\x80\x99t blackfishing\xe2\x80\xa6it\xe2\x80\x99s a doll \xf0\x9f\x98\xad\xf0\x9f\x98\xa9\n\nAnd people rlly just forget about Mexican girls with darker skin\xe2\x80\xa6'
17-11-22 4:29,"b'@MPelletierCIO It\xe2\x80\x99s shocking that successive Mexican governments can\xe2\x80\x99t figure out that a nationalized program with their crude assets is a zero sum game.\nWhat\xe2\x80\x99s more, Mexican business people understand it.\nMexican academics (left &amp; right) understand it.\nMexican politicians can\xe2\x80\x99t/don\xe2\x80\x99t/won\xe2\x80\x99t.'"
17-11-22 4:28,b'ask people where they got the information that tata changed the mexican roster for the world cup because he was threatened by the c4rtel and they\xe2\x80\x99re going to say tiktok\xe2\x80\xa6 https://t.co/3GKIXG1Lk7'
17-11-22 4:28,"b'@HyacinthPixie Pace is 100% north Texas/white people who never had good Tex-Mex or Mexican food kind of ""salsa."" It\'s bland af and anyone worth their salt knows that lol. \n\nLike NY might be in the north but it\'s also a huge immigrant hub so I def trust them more.'"
17-11-22 4:27,b'i got asked \xe2\x80\x9cwhat are you?\xe2\x80\x9d for the first time today and i was abt to say \xe2\x80\x9cOh im a sophomore\xe2\x80\x9d instead of \xe2\x80\x9cIm Mexican\xe2\x80\x9d LMAOO but nah yeah shorty was out of pocket for asking i hate white people'
17-11-22 4:25,b'@Alvarez_14a @Endless_Echo_ @alexymenez @ForzaMilan_79 @DrRandallMarsh @fasc1nate Nice Mexican flag as your username. I wish my people (Mexicans) would stop worshipping a God that was forced upon us by those who colonized our land.'
17-11-22 4:17,"b'@CelticStriker1 @ManAliveButDead @benshapiro Mexico doesn\'t ""send"" their people here. They don\'t deport their own citizens. Then he\'s saying that their all rapists and drug dealers and killers, and maybe a few are ok, that did it. Then he claimed that Judge Curial was against him because the Judge was a Mexican.'"
17-11-22 4:09,b'I really hate when people say they\xe2\x80\x99re surprised I\xe2\x80\x99m Mexican because I \xe2\x80\x9cspeak proper\xe2\x80\x9d. Is me being Mexican supposed to mean I\xe2\x80\x99m improper? That\xe2\x80\x99s racist af'
17-11-22 4:07,"b'@MadeInTheUSANJ @RepMTG Trump got Mexico to help with their military by threatening to use tariffs on all Mexican goods, better than a wall and let people come in legally.'"
17-11-22 4:06,"b""@krissssslo @cerotez i told this to my mom bc she said calling asians chinos wasnt bad, but she said she didnt care if people called her mexican cause we're all the same anyways \xf0\x9f\x98\xad\xf0\x9f\x98\xad at leats she keeps the same energy"""
17-11-22 4:01,"b'@jimedB Their Mayor made it official in 2012. But I see your concern, San Antonio has some of the BEST Mexican food in the U.S. The Delta Hot Tamale Festival has attracted at least 20,00 people at a time.'"
17-11-22 3:53,"b'@NEWSMAX Nay, he is just looking for slaves and votes. What he does not know is that most Mexican people are family orientated, religious, do not believe in what this society has turned into. Many of those who came in already said they would ever vote dem. Their plan may backfire.'"
17-11-22 3:48,b'@gemsinthegym Can the Mexican authorities investigate and call for extradition of the people involved?'
17-11-22 3:38,b'I say this as someone who is Mexican and Japanese: the level of right wing bullshit I see in the Asian-American and Latinx-American diaspora is\xe2\x80\xa6a lot. That\xe2\x80\x99s one thing.\n\nThe other is when conservative White people date interracially and then have transgressive politics\xe2\x80\x94'
17-11-22 3:36,"b""70% of Mexican leads actors are light skinned. In some cases, brown people are casted as the evil step-mother, thefts, the help or the housekeepers. There are only a few opportunities for these actors as in Mexico and Latin America's productions. AndreaP #Colorism #bad415 https://t.co/2y6Lq0j4bG"""
17-11-22 3:36,"b'Three Mexican journalists criticize new Marvel film \xe2\x80\x9cWakanda Forever\xe2\x80\x9d after casting a \xe2\x80\x9cbrown skin\xe2\x80\x9d Mexican actor. On ADN40  Noticias, the reporters said Mexicans are also white looking. People should be casted based on talent, not skin color. AndreaP #Colorism #bad415 https://t.co/rDzQZClr8z'"
17-11-22 3:22,b'@ACTBrigitte Maybe the Mexican Drug Cartels can Protect our American People from the Corrupted Office Holders &amp; Legal-Fiction Agents of the Constitutionally-Lawless DeFacto Federal-Government.\nMaybe.'
17-11-22 3:19,b'@FBGBBQ Mexican metal fans. My people.'
17-11-22 3:16,"b'@DataWolf4005 @ZoeYork_ I definitely see Asian too. She has that look where you don\xe2\x80\x99t know. I am white, black and asian and people think I am Mexican. They will speak to me in Spanish and then get annoyed when I don\xe2\x80\x99t know any \xf0\x9f\x98\x82'"
17-11-22 3:13,"b""OMG! Look at what all these wonderful people have contributed to multiple families at DES\nContributors to our food drive...\nTipton Jeepers members \nGonzo's Garage \nTipton 4x4 \nThe Pest Team \nPak n More \nLos Alebrijes Mexican \nOutlaws BBQ \nBackroads K9s \n#blessedandhighlyfavored https://t.co/KtGGSZHkQY"""
17-11-22 3:11,b'@mikepompeo The Southern border is harming Americans far more thanks to China fentanyl production and Mexico unwillingness to hold people at their border. Focus on the Mexican cartels and the CCP if you have the balls.'
17-11-22 3:09,"b'So many people were excited for the Mexican Pizza to make a return to @tacobell, but I\xe2\x80\x99m here counting the hours until I\xe2\x80\x99m ordering an Enchirito tomorrow \xf0\x9f\xa4\xa4 https://t.co/I5QGMzrP9W'"
17-11-22 3:08,"b""@1benergy @bestofluis @hzfatihterimra @brfootball Like three out of 8 people that responded to you were mexican. And the only one who seems really triggered is you. Most everyone else replied and told you who he was. A child who's shit at trolling"""
17-11-22 2:59,"b""I wouldn't wish this on not even my worst enemy. Mean-spirited/ jealous people are not people to keep around. I hope they send their asses to MEXICAN prison for murder because a US jail cell would be too kind https://t.co/XyVcZ2Lq8M"""
17-11-22 2:50,b'@altgetter @nfnf393939 @midrangeiso @halalmoneyteam @StephenStorey Nobody did this but Mexican and white people and the way they would it they would act like I got some type of contagious skin disease it happened way too many times for it to be a coincidence bc a lot of them are reoccurring customers'
17-11-22 2:49,"b""@BET Very surprised that the Mexican government didn't detain her friends and confiscate their passports. A foreign visitor dies under questionable circumstances and the people she's with just leave the next day?"""
17-11-22 2:45,b'@01Jman10 @XRPee3 Grabbing women by the pussy isn\xe2\x80\x99t weird? Housing discrimination in the 70s and calling ALL Mexican people rapists and murderers isn\xe2\x80\x99t racist? I see where ur heads at \xf0\x9f\xa4\xa1'
17-11-22 2:39,"b'@FailureProdigal @g8rnationalist And not all people with Spanish names are Mexican, anyway.'"
17-11-22 2:36,b'@Victorshi2020 How racist of you. \nMexico has photo Voter IDs and we all know Mexican is not a race it is a country with diverse people &amp; cultures. https://t.co/TJ8jvZAMLm'
17-11-22 2:31,"b'Five sicarios, reportedly from P\xc3\xa1jaros Sierra (breakaway CJNG faction) were killed after battling the Mexican Army in Marcos Castellanos, Michoac\xc3\xa1n. Two people were also arrested.'"
17-11-22 2:31,"b""@ericsfedup Yeah that's a fact check false. They're allowing them in to bring globalization into fruition. Ever wonder how hatians, majority males, crossed the Mexican border? 9/11 was nothing compared to what these people have planned"""
17-11-22 2:29,"b'@Lori1325 @Coach_K_Wright @dndnbos4 @Nancymax5 @ClayTravis Spending Billions of our annual budget on ""securing the border"" makes zero sense when you realize the effected area is only ~ 2.5% of the total population, and the vast majority of people calling for this do so out of fear they may have to see a Mexican in the grocery store. \xf0\x9f\x99\x84'"
17-11-22 2:24,b'not all spanish people are mexican btw.'
17-11-22 2:22,b'The person who beat to death #ShanquellaRobinson should spend their time in a Mexican prison. The people who watched #ShanquellaRobinson get beat to death should spend time in a Mexican prison.'
17-11-22 2:22,b'@jordanhyunyoung @geraaham @stone_toss Im not mexican. White people are only good at boring sports like crochet and golf. All the top athletes are black and latino. How do you think we get #1 in golds at the olympics? Def not white people'
17-11-22 2:19,b'@MarkYoungTruth @chuckwoolery It\xe2\x80\x99s also not located in the middle of nowhere on the Mexican border.  The people who sailed past it landed at Ellis Island - and not all got in'
17-11-22 2:15,"b'Clad in goggles and neoprene booties, Frida became a symbol of hope following the earthquake that left more than 300 people dead in Mexico City  https://t.co/IQeLhlrZCw'"
17-11-22 2:11,"b'@CaribMarie Oooo that\xe2\x80\x99s a very good point! You really do only get Mexican in restaurants, I didn\xe2\x80\x99t think about that. And there\xe2\x80\x99s probably a good chance other people will be giving them the traditional stuff since everyone has it, so it would be exciting to have something else!'"
17-11-22 2:07,"b'@VoteAPL Even worse, billions are spent funding a Nazi war with Ukraine &amp; Russia while there is no discussion about what can be done to reform the Mexican govt &amp; give the people of Mexico a reason to want to stay there. Big Pharm Govt &amp; mafia aren\xe2\x80\x99t in the solutions game, they deal dope.'"
17-11-22 2:00,b'A Mexican-inspired ramen that can be shared by a handful of people at a time. \xf0\x9f\x8c\xb4 https://t.co/zt76mVDSYR'
17-11-22 1:59,b'@Veeeceee2 @RUthless_prince @Rg75T @BLKStudentNurse And these people don\xe2\x80\x99t got money like that. They needed a huge ass group to afford a trip like this. Mexican prisons don\xe2\x80\x99t even have to feed you or give you water. You never watch the Haitians who got stuck at the border crying for their children and starving. Wake up.'
17-11-22 1:56,"b'@CraftistThe @PressSec @POTUS The one with the bible. It\'s got that Mexican guy everyone is so fond of.\n\nPeople bi1ch about changing marriage, just take away all marriage benefits. Instead give ""civil union"" equality defined 2 bonded people in relationship. Go right over complainers and forgo state law issues'"
17-11-22 1:54,"b'@NBCNightlyNews @GadiNBC Probably killed by illegals or Cartel members. We lose almost as many people daily -which we lost during World War II fighting, to the Mexican Drug Cartel. Why are we not at war with Mexico?'"
17-11-22 1:43,"b'@elonmusk I read you want hard working people with 0 complaints about extra hours and stuff. I\xe2\x80\x99m Mexican, I have been working for 12-14 hrs a day for more than 12 years. I speak English, I like you man. Hope you give me a job, just because I trust you.'"
17-11-22 1:42,"b'One thing people do not understand, illegals are the new slaves.  They are owned by their old country, the Mexican drug cartels, and the democrat party.  All about the money.'"
17-11-22 1:30,"b'@gabygarcianarro @SandlotMom4 @dlimageworks @CaseyNewton @SimoneGiertz No he didn\'t. He was speaking specifically about criminals that had been caught after they immigrated and committed crimes. He never said ""Mexicans are rapists,"" moreover most of the people coming across the border aren\'t even Mexican nationals'"
17-11-22 1:23,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
17-11-22 1:19,"b'@AlwaysThinkHow @realMABarreto Mexican Americans seeking their indigenous roots consider themselves Chicanos. It is a word added to Websters dictionary 1972. The LA Times reporter Ruben Salazar in 1970 considered himself Chicano but once the FBI/ police killed him, people got scared and  stopped with""Chicano""!'"
17-11-22 1:07,b'the only time i could get this through to my mexican parents was by telling them imagine if people called u salvadoran and they got so offended and finally understood https://t.co/Egj0Toog2p'
17-11-22 1:07,"b'@dwtaries racism , ableism //\n\nsaid and defended usage of the r slur, made jokes about segregation and lynching, referred to a black person as a monkey, said a Mexican person smelled like ""tacos and drugs"", made edits of triple k, called people ""gullible"" for being concerned that he may+'"
17-11-22 1:05,"b""@SenSchumer Wants Amnesty for people WHO we don't even know who they are!! He is trying to turn America into the Mexican Cartel!! NO AMNESTY! THESE COUNTRIES ARE EMPTYING THEIR PRISONS!! SEND THEM BACK!! #NoAmnestyEver"""
17-11-22 1:02,b'@LosOlivosMXFood I stop in every time I\xe2\x80\x99m back in my hometown. I keep sending  a lot of people here in Chicago to Los Olivos. I tell them it the best damn Mexican restaurant in the solar system.'
17-11-22 0:49,"b'@Mamaaye10 @Avispa420 @queerqueenqueef @aliyahInterlude I\xe2\x80\x99m not Mexican, but I\xe2\x80\x99ve had friends tell me how the law works down there and if their own people can barely get justice for things, I don\xe2\x80\x99t see this one getting any either'"
17-11-22 0:39,"b'@bennyjohnson As a Mexican working legally this is stupid, and unfair for us that come here legally and have to follow the law. The US should fix its legal immigration system first, pardoning people that broke the federal law is an insult for us that have come here by following the rules'"
17-11-22 0:35,"b'Y\xe2\x80\x99all gonna piss me off, wtf makes you Latino more than being born in a Latin American country?? Wtf?? Y\xe2\x80\x99all want black people to not be able to claim different identities. She says she Kenyan-Mexican, making her, African &amp; Latina. AFRO LATINA?!!! Stupid. https://t.co/owIF2HgDyR'"
17-11-22 0:33,"b'And the sadest thing is, the argument to discredit my assertion is still the most horrible thing ever and people should be more outraged is the Mexican authorities are sweeping murder of Americans under the rug to protect their tourism.'"
17-11-22 0:32,b'@mwill1111987 Dude it\xe2\x80\x99s a thing . Even my fellow Mexican people eat them like that.'
17-11-22 0:24,"b""I haven't seen the new movie of Black Panther, but honestly it gets me on my nerves when white people try to defend a culture that basically doesn't represent them, cause they're not part of that culture. If you're not Mexican, Mayan or Indigenous please stfu \xf0\x9f\x98\xad https://t.co/sOCIAJJhOt"""
17-11-22 0:24,"b'@Rurikhan One of the the catches with a series getting more popular and you attract people unfamiliar with the franchise, you see some dumb takes.'"
17-11-22 0:19,b'@devinfriske @GentlemanJoke @libsoftiktok @elonmusk Mexico has a major immigration problem. Worse than the USA. It is hurting the Mexican people. Youust not care for the people of Mexico'
17-11-22 0:15,b'just finished listening to the #cobainspace and wanted to say thank you to those who participated and who listened. it was nice to hear as a mexican person in this fandom that people are happy that quackity is making content in spanish (even if they can\xe2\x80\x99t understand)'
17-11-22 0:10,b'Excited to share the latest addition to my #etsy shop: Mexican flowers fabric print textile art background blanket decor party material bundles otomi aztec upholstery tribal serape ethnic mexico https://t.co/dFq9fyOn2p #red #birthday #people #yellow #mexicanfabricprint https://t.co/JYcv21ghJa'
17-11-22 0:09,b'Excited to share the latest addition to my #etsy shop: Mexican fabric flowers background blanket decor party material bundles otomi aztec upholstery print textile art tribal serape ethnic mexico https://t.co/gKOsbTcS8y #red #birthday #people #yellow #mexicanfabricprint https://t.co/ZvEEikrzLZ'
17-11-22 0:09,"b""@WeaponizedRage People don't like it when media breaks traditional storytelling."""
17-11-22 0:09,b'Excited to share the latest addition to my #etsy shop: Mexican bundles otomi aztec upholstery tribal serape ethnic mexico digital fabric print textile art background mayan blanket decor material https://t.co/giBL8omBwT #birthday #people #purple #red #independenceday #d https://t.co/IIN6LzYeBt'
17-11-22 0:02,"b'For the good people propping up the GOP at the mothetrucking @nytimes anecdotal ""evidence"", the used of the verb ""appears"" is more than enough... Fuck, fuck, fuck... and I thought 1990s Mexican journalism was shitty by nature...'"
16-11-22 23:58,b'The fact the #Mexican authorities didn\xe2\x80\x99t detain anyone really doesn\xe2\x80\x99t sit well with me - Black people may need to boycott Mexico since this isn\xe2\x80\x99t the first investigation of Black Death  that was not dealt with properly https://t.co/dHGgkwfBfH'
16-11-22 23:56,b'@bestofluis @brfootball Sorry only mexican people knows about your player so now stop being looser lol'
16-11-22 23:55,"b'@charliekirk11 Would have been nice if GOP mastered after 2020/how many innocent people died at the hands of Defund the Police, Fentanyl via CCP&gt;Mexican cartels&gt;into US via open borders killing r citizens. Forgive me if it seems FINALLY there will be an attempt to ""master"" the system now.'"
16-11-22 23:52,b'@WillisC123 Hispanics are seeing in Mississippi what our people too hardheaded to see. \xf0\x9f\x98\xa2 \n\n\xe2\x80\x9cCompanies were already delivering Mexican items to Mississippi.\xe2\x80\x9d https://t.co/FZXG8EwtiN'
16-11-22 23:51,"b'M\xc3\xa9xico needs a president created by @Tesla , only in that way will the mexican people have a smart president.'"
16-11-22 23:51,b'@wrath852 @RyanGirdusky Your Mexican people bro Latin America have zero achievement zero and is not true texas was created in the middle of nowhere they were zero Mexican in texas zero 98.8% in 1836 in texas were white same with New Mexico'
16-11-22 23:48,b'@dolphin_4life @nathaliejacoby1 Anyone who eats a taco salad to prove he likes Mexican people is a racist. This is a fact.'
16-11-22 23:46,"b""@orthokotan For me it's the Slovak nut roll I make and butterballs - I think some people call them Mexican tea cakes- oh, and Sees chocolate \xf0\x9f\x8e\x85"""
16-11-22 23:36,"b'and i feel like all 5 of \xe2\x80\x98em should be punished and sent to the Mexican jail, and the girl that beat her should not only get life but she be put to death \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f ..cause that shit is mf sad\xe2\x80\xa6 reason why i don\xe2\x80\x99t be around people and exactly why i say i have no friends cause i don\xe2\x80\x99t \xf0\x9f\x92\xaf https://t.co/No2exMuJc9'"
16-11-22 23:35,"b""@RasmusTantholdt @tv2nyhederne Well if it was just a confusion, they had to stop recording, talk like civilized people and then proceed with the interview, but they acted like douchebags clinging to ''we have a permit'' while still recording, clearly making things worse, im Mexican, im with Qatar on this one\xf0\x9f\x98\x85"""
16-11-22 23:26,"b'@majesticbeauty5 Mexican here. My parents put the fear of God in me that we\xe2\x80\x99d run out of food at any gathering we hosted. That\xe2\x80\x99s why, when people come to my house now, everyone leaves with a ton of food. I always make three times more than I need. \xf0\x9f\x98\xad'"
16-11-22 23:25,"b'@Krincel @captainjack1988 @ignantussoccer1 @NoContextBrits I have a work visa, like many people who live in Britain. I am not Mexican, people are wild.'"
16-11-22 23:25,b'@fiftypingdom @Dety0 Most of mexican people get 70-90. There is so counted people who play on the ping you are saying.'
16-11-22 23:25,"b'#Paradise Lost: Bodies of Three Murdered People Wash Ashore on #Beach in #Acapulco, #Mexico, as #Tourists Gawk &amp; Families Wade in Ocean in Once-Glittering #Jewel on the #Mexican #Riviera Destroyed by Drug #Gangs: https://t.co/vbkyBnwVWt #Travel #Crime'"
16-11-22 23:25,"b'I swear dude people havent seen anyone how isnt white or black in america or some shit wtf. ""Kratos\' skin isn\'t white? guess he\'s black"" HE\'S FUCKING GREEK! HE LOOKS MORE MEXICAN THEN BLACK. https://t.co/DW1JrvyZqx'"
16-11-22 23:20,"b""HEB has Mexican Street Corn style Elotes chips! It's a flavor that lots of people like, but that I could never fully get on board with. https://t.co/gZjq0zg0rx"""
16-11-22 23:15,b'@momotism I don\xe2\x80\x99t want people to think I\xe2\x80\x99m a Mexican'
16-11-22 23:15,"b'@mattcrotts Were I stand for this makes a lot of sense\nRich people in Mexico tend to emulate the worst of the US culture, we call them Whitexicans, they act  like cliche american leftists (Woke, etc)  they know little about mexican culture and they actively hate the US while living like them'"
16-11-22 23:11,b'@cbcasithappens  What the  Fuck    8 billion  people \n=  climate change ??  Holy mother of Mexican Christ. Topic change of    Kiddy people that  know  ZERO.'
16-11-22 23:08,b'@truman35434340 @RyanGirdusky The US is not an Anglo Saxon nation. Have you ever asked yourself why we advertise America as being the greatest nation on Earth but then say no vacancies for immigrants? \n\nPS. My Mexican people were here in TX before it was the US. We came with the land. Germans were imported.'
16-11-22 23:08,"b'Even if Shanquella DID have alcohol poisoning\xe2\x80\xa6 I spent my BIRTHDAY in a Mexican hospital with my friend bc she had alcohol poisoning. REFUSED to leave her side when the people with us were like \xe2\x80\x9cshe\xe2\x80\x99ll be fine, let\xe2\x80\x99s just go to dinner anyways\xe2\x80\x9d\n\nHELL TF NO. Are you dumb?!'"
16-11-22 23:07,"b'@tedcruz Oh Ted, looking out for the American people is not your strong suit.  Have another Mexican vacation in the works?'"
16-11-22 23:05,"b""@_A_Nope @PizzaOParker @tragicbirdapp But Mexican isn't a race of people"""
16-11-22 23:03,b'@MarshaBlackburn It\xe2\x80\x99s not just Biden\xe2\x80\x99s fault. The USA took 55% of Mexican land from the indigenous people in 1848 through the treaty of Guadalupe Hidalgo'
16-11-22 23:00,b'Random but I really like Mexican people'
16-11-22 22:55,b'@HoekageEm The way ive disliked and not befriended  people if they asked me \xe2\x80\x9care you Mexican\xe2\x80\x9d instead of where I\xe2\x80\x99m from\xf0\x9f\x99\x82\xf0\x9f\x99\x83'
16-11-22 22:52,b'@mexican_sunbro @gorrioppai Not that these leeches would know what having a job is like. Gotta love looking down on the people that financially support the franchise and make it what it is. They think this stuff would exist if all the fans were broke zoomers like them? Nah son.'
16-11-22 22:52,"b""There is nothing wrong with pineapple on pizza.  Hawian pizza can be good if done right.  If it's not to your taste that's fine, but let people enjoy things.\n\nOn the other hand Mexican pizza is unholy blasphemy and should be legal grounds for summary execution."""
16-11-22 22:51,b'Atinys tricking people into believing wooyoung is actually Mexican is the funniest thing to ever happen on atinytwt'
16-11-22 22:46,b'@Robin6892 @venuswhxre Yup as a Hispanic me and my family have been through racism people calling us slurs and saying we\xe2\x80\x99re \xe2\x80\x9cbad people \xe2\x80\x9cjust for being Mexican'
16-11-22 22:46,"b'Airbnbs outside the country are dangerous. Had a family member get his shit rocked in Mexico for being too friendly &amp; hanging w/the wrong people. Mexican authorities jumped him, took his passport. Find a resort and go with real ones instead.'"
16-11-22 22:44,b'@Lewd1sh As a mexican who was born and raised in Los Angeles\xe2\x80\xa6 this is racist and weird who else sells drugs in la???  Bruh all kinds of people sell drugs here wth lol'
16-11-22 22:40,b'@mrcardinaltruth I\xe2\x80\x99m German-Mexican. I tell people I am a Beaner Schnitzel.'
16-11-22 22:33,"b'In the space of one race, Verstappen has caused RedBull to lose the entire Mexican market. Not only that but I wouldn\xe2\x80\x99t be surprised if people considering buying a Honda round them parts might consider other options \xf0\x9f\x98\x85'"
16-11-22 22:31,"b'@Graciel83908146 @niconi6 @bennyjohnson @Disney Of course he\'s lying. It\'s about recruiting more votes from the people that come in illegally and given freebies. ""Wha dee fak. Dees guey gimme dee monies for bracking dee immigrachion laws? I vote for heem!"" btw I\'m allowed to do that because I\'m Mexican. It\'s not racist at all.'"
16-11-22 22:31,"b""@rynhayden @davidgreen1517 @MattWalshBlog Bud, why do you think so much of the Southwestern US has become satellite cities for Mexico? Much of it filled with people who only speak Spanish and wave Mexican flags. When you import at too great a rate, the immigrants don't assimilate to their host country."""
16-11-22 22:28,"b'According to a summary of the bill obtained by National Review, the legislation was borne out of Crenshaw\xe2\x80\x99s belief that \xe2\x80\x9cMexican cartels are destroying rule of law in our country \xe2\x80\x93 trafficking drugs and people into the U.S..\xe2\x80\x9d  https://t.co/HhWzSzPDTy'"
16-11-22 22:24,b'@therealariiiana I can explain between growing up in a Mexican family with 11 kids we had to then in Prison you don\xe2\x80\x99t want to put your underwear in the dryer or washer you share with so many people so I washed them out in the shower and hung them up'
16-11-22 22:23,b'Am I still Mexican? Yes. Anyone can tell I\xe2\x80\x99m Mexican if you speak to me.\n\nI ain\xe2\x80\x99t gotta prove I\xe2\x80\x99m Mexican to white people or Mexicans. Im not some lost idiot confused about who I am. Im American Mexican dumbass. That shit ain\xe2\x80\x99t a insult to me.'
16-11-22 22:21,b'@R3GUL1US it\xe2\x80\x99s not like people go around being like hi I\xe2\x80\x99m romy and I\xe2\x80\x99m Mexican'
16-11-22 22:18,"b'@gorrioppai My favorite bit is the ""the 30 year olds that somehow have jobs""\n\nLike, yeah, most people that buy this kind of shit are employed.'"
16-11-22 22:18,b'I joined a panel to talk about my biracial/Latina identity. Race is complicated in our nation because of how it has been used to define people. I\xe2\x80\x99m proud of my African American + Mexican roots. They have survived so much &amp; yet they shine \xe2\x9c\xa8 bright and rich with their traditions. https://t.co/b3YESbo6lf'
16-11-22 22:15,b'I have this dumb rockstar friend who I won\xe2\x80\x99t name who once told me he represents the people and us \xe2\x80\xa6..he took me to a boho Mexican restaurant as he told me this \xe2\x80\xa6.I was hella mad \xf0\x9f\x98\xa1'
16-11-22 22:11,"b""@sirpuffzalot99 @3dPrintingFool @CNN You realize how how you sound right? Joe's son has nothing to do with his presidency. His son isn't the president. They are 2 different people. Just accept that Trump won't be president 2024 lol next is a Mexican. Now that would piss you off \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82"""
16-11-22 22:11,b'@MrsBoomer2 @Miskogwanag @jrpsaki @POTUS China owns you lady and if you live anywhere near a Mexican border you\xe2\x80\x99re being flooded with illegal people coming into the country now sapping our resources Trump tried to stop that as well. He had an employment at a 50 year low. Those are common people working people'
16-11-22 22:10,"b'@AmbStesfamariam @FikreJesus I\xe2\x80\x99ve seen in some stores that beles #Cactus \xe2\x80\x9cGela\xe2\x80\x99ta\xe2\x80\x9d being sold in z vegetable section. I also have seen, mostly in Mexican menus entrees with #Cactus as one of z ingredients. Introducing recipes with #Cactus ingredient from other countries may help our people adapt it as food.'"
16-11-22 22:07,"b'I was happy to see that in my training manual the referred to white people as European-Americans in addition to African Americans, Mexican Americans, etc . I\xe2\x80\x99ve been saying that is the appropriate term'"
16-11-22 22:05,"b'@TalkingWolves People, Jim\xc3\xa9nez ""played"" horrible today. Not even a decent pass. He\'s just in the Mexican squad because of nepotism, money and nothing else. Shame of him for not stepping down and give a chance to a player at 100%. Today was pretty embarrassing.'"
16-11-22 22:00,"b'Like, of course the cotton fields are still there. Cotton is a major U.S. export crop. A bunch of the farmers now are Black: most of the people who pick the stuff today are of Mexican descent (last I looked).\n\nShould we burn it all down and replace the stuff with millet and yams?'"
16-11-22 21:56,b'@AshleyRiotArt May I introduce you to people who like Mexican sterotypes by depicted Japanese character designers https://t.co/8cvs4pKEeb'
16-11-22 21:52,b'Watching old people walk into this Mexican restaurant like they\xe2\x80\x99ve been planning for this all week is kinda wholesome'
16-11-22 21:51,b'his first wife was \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd too &amp; a lot of Errol\xe2\x80\x99s fanbase are \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd &amp; those are the COOL one\xe2\x80\x99s people don\xe2\x80\x99t know Errol came up in an ALL mexican gym growing up he was the only black kid there you can see ALOT of their influence in his style bodywork and pressure https://t.co/ciG96Umott'
16-11-22 21:44,"b'@tehrooniii @Royals_Harry @BlueDogsGuitar @JohnFetterman I love when people make assumptions.  I dated an illegal Mexican immigrant for 10 years.  We both realized that any day he could be deported.  Now, I am married to a man from India. Oh, how this evangelical Christian simply hates brown people, right? Lol'"
16-11-22 21:40,"b'@needtrump1 \xe2\x80\x9cPeople made the mistake of laughing off Trump\xe2\x80\x99s comments \xe2\x80\x94 like when he called women \xe2\x80\x9cpigs\xe2\x80\x9d said an judge couldn\xe2\x80\x99t be fair because of his Mexican heritage, mocked a disabled reporter, insults POWs like John McCain, a hero patriot who deserves our respect.\xe2\x80\x9d Hillary Clinton 2016 https://t.co/eCgzSoAOOk'"
